	Temp	25.000000	
RESSIST	TEMP	REAL TEMP	CURRENT	VOLTAGE
8.201287E+0	39.000000E+0	39.000000	130.000000E-6	+1.06616728E-03
8.235831E+0	39.000000E+0	39.000000	140.000000E-6	+1.15301639E-03
8.260791E+0	39.000000E+0	39.000000	150.000000E-6	+1.23911861E-03
8.279891E+0	39.000000E+0	39.000000	160.000000E-6	+1.32478261E-03
8.303785E+0	39.000000E+0	39.000000	170.000000E-6	+1.41164340E-03
8.320963E+0	39.000000E+0	39.000000	180.000000E-6	+1.49777337E-03
8.339905E+0	39.000000E+0	39.000000	190.000000E-6	+1.58458192E-03
8.357836E+0	39.000000E+0	39.000000	200.000000E-6	+1.67156722E-03
8.366911E+0	39.000000E+0	39.000000	210.000000E-6	+1.75705135E-03
8.381709E+0	39.000000E+0	39.000000	220.000000E-6	+1.84397591E-03
8.387947E+0	39.000000E+0	39.000000	230.000000E-6	+1.92922781E-03
8.401655E+0	39.000000E+0	39.000000	240.000000E-6	+2.01639723E-03
8.412702E+0	39.000000E+0	39.000000	250.000000E-6	+2.10317542E-03
8.424220E+0	39.000000E+0	39.000000	260.000000E-6	+2.19029722E-03
8.428560E+0	39.000000E+0	39.000000	270.000000E-6	+2.27571108E-03
8.438320E+0	39.000000E+0	39.000000	280.000000E-6	+2.36272950E-03
8.443023E+0	39.000000E+0	39.000000	290.000000E-6	+2.44847665E-03
8.448079E+0	39.000000E+0	39.000000	300.000000E-6	+2.53442358E-03
8.457875E+0	39.000000E+0	39.000000	310.000000E-6	+2.62194121E-03
8.462644E+0	39.000000E+0	39.000000	320.000000E-6	+2.70804609E-03
8.466939E+0	39.000000E+0	39.000000	330.000000E-6	+2.79408983E-03
8.459913E+0	39.000000E+0	39.000000	340.000000E-6	+2.87637037E-03
8.472272E+0	39.000000E+0	39.000000	350.000000E-6	+2.96529522E-03
8.481891E+0	39.000000E+0	39.000000	360.000000E-6	+3.05348074E-03
8.485291E+0	39.000000E+0	39.000000	370.000000E-6	+3.13955785E-03
8.489503E+0	39.000000E+0	39.000000	380.000000E-6	+3.22601109E-03
8.492687E+0	39.000000E+0	39.000000	390.000000E-6	+3.31214792E-03
8.496241E+0	39.000000E+0	39.000000	400.000000E-6	+3.39849627E-03
8.502114E+0	39.000000E+0	39.000000	410.000000E-6	+3.48586688E-03
8.504326E+0	39.000000E+0	39.000000	420.000000E-6	+3.57181676E-03
8.506213E+0	39.000000E+0	39.000000	430.000000E-6	+3.65767155E-03
8.508319E+0	39.000000E+0	39.000000	440.000000E-6	+3.74366034E-03
8.512127E+0	39.000000E+0	39.000000	450.000000E-6	+3.83045699E-03
8.514095E+0	39.000000E+0	39.000000	460.000000E-6	+3.91648377E-03
8.502964E+0	39.000000E+0	39.000000	470.000000E-6	+3.99639306E-03
8.519245E+0	39.000000E+0	39.000000	480.000000E-6	+4.08923743E-03
8.523253E+0	39.000000E+0	39.000000	490.000000E-6	+4.17639380E-03
8.524929E+0	39.000000E+0	39.000000	500.000000E-6	+4.26246443E-03
8.526825E+0	39.000000E+0	39.000000	510.000000E-6	+4.34868098E-03
8.527943E+0	39.000000E+0	39.000000	520.000000E-6	+4.43453030E-03
8.531852E+0	39.000000E+0	39.000000	530.000000E-6	+4.52188171E-03
8.533767E+0	39.000000E+0	39.000000	540.000000E-6	+4.60823439E-03
8.534706E+0	39.000000E+0	39.000000	550.000000E-6	+4.69408820E-03
8.537988E+0	39.000000E+0	39.000000	560.000000E-6	+4.78127341E-03
8.538590E+0	39.000000E+0	39.000000	570.000000E-6	+4.86699624E-03
8.539661E+0	39.000000E+0	39.000000	580.000000E-6	+4.95300354E-03
8.541847E+0	39.000000E+0	39.000000	590.000000E-6	+5.03968953E-03
8.542554E+0	39.000000E+0	39.000000	600.000000E-6	+5.12553212E-03
8.546294E+0	39.000000E+0	39.000000	610.000000E-6	+5.21323917E-03
8.546818E+0	39.000000E+0	39.000000	620.000000E-6	+5.29902739E-03
8.549414E+0	39.000000E+0	39.000000	630.000000E-6	+5.38613104E-03
8.548716E+0	39.000000E+0	39.000000	640.000000E-6	+5.47117842E-03
8.550529E+0	39.000000E+0	39.000000	650.000000E-6	+5.55784412E-03
8.553028E+0	39.000000E+0	39.000000	660.000000E-6	+5.64499830E-03
8.553893E+0	39.000000E+0	39.000000	670.000000E-6	+5.73110848E-03
8.555862E+0	39.000000E+0	39.000000	680.000000E-6	+5.81798607E-03
8.555224E+0	39.000000E+0	39.000000	690.000000E-6	+5.90310469E-03
8.556080E+0	39.000000E+0	39.000000	700.000000E-6	+5.98925610E-03
8.559896E+0	39.000000E+0	39.000000	710.000000E-6	+6.07752614E-03
8.559505E+0	39.000000E+0	39.000000	720.000000E-6	+6.16284353E-03
8.559731E+0	39.000000E+0	39.000000	730.000000E-6	+6.24860386E-03
8.561085E+0	39.000000E+0	39.000000	740.000000E-6	+6.33520264E-03
8.561358E+0	39.000000E+0	39.000000	750.000000E-6	+6.42101870E-03
8.563543E+0	39.000000E+0	39.000000	760.000000E-6	+6.50829300E-03
8.564142E+0	39.000000E+0	39.000000	770.000000E-6	+6.59438960E-03
8.565074E+0	39.000000E+0	39.000000	780.000000E-6	+6.68075804E-03
8.566024E+0	39.000000E+0	39.000000	790.000000E-6	+6.76715892E-03
8.566183E+0	39.000000E+0	39.000000	800.000000E-6	+6.85294629E-03
8.565978E+0	39.000000E+0	39.000000	810.000000E-6	+6.93844182E-03
8.567794E+0	39.000000E+0	39.000000	820.000000E-6	+7.02559071E-03
8.568730E+0	39.000000E+0	39.000000	830.000000E-6	+7.11204555E-03
8.569017E+0	39.000000E+0	39.000000	840.000000E-6	+7.19797460E-03
8.569231E+0	39.000000E+0	39.000000	850.000000E-6	+7.28384631E-03
8.569436E+0	39.000000E+0	39.000000	860.000000E-6	+7.36971505E-03
8.570919E+0	39.000000E+0	39.000000	870.000000E-6	+7.45669924E-03
8.569192E+0	39.000000E+0	39.000000	880.000000E-6	+7.54088904E-03
8.572643E+0	39.000000E+0	39.000000	890.000000E-6	+7.62965211E-03
8.571541E+0	39.000000E+0	39.000000	900.000000E-6	+7.71438670E-03
8.571468E+0	39.000000E+0	39.000000	910.000000E-6	+7.80003575E-03
8.573828E+0	39.000000E+0	39.000000	920.000000E-6	+7.88792216E-03
8.573935E+0	39.000000E+0	39.000000	930.000000E-6	+7.97375977E-03
8.574958E+0	39.000000E+0	39.000000	940.000000E-6	+8.06046020E-03
8.575136E+0	39.000000E+0	39.000000	950.000000E-6	+8.14637884E-03
8.575153E+0	39.000000E+0	39.000000	960.000000E-6	+8.23214644E-03
8.575685E+0	39.000000E+0	39.000000	970.000000E-6	+8.31841437E-03
8.576756E+0	39.000000E+0	39.000000	980.000000E-6	+8.40522073E-03
8.578142E+0	39.000000E+0	39.000000	990.000000E-6	+8.49236086E-03
8.578382E+0	39.000000E+0	39.000000	1.000000E-3	+8.57838151E-03
8.576603E+0	39.000000E+0	39.000000	1.010000E-3	+8.66236872E-03
8.579757E+0	39.000000E+0	39.000000	1.020000E-3	+8.75135181E-03
8.578680E+0	39.000000E+0	39.000000	1.030000E-3	+8.83604035E-03
8.579796E+0	39.000000E+0	39.000000	1.040000E-3	+8.92298787E-03
8.579979E+0	39.000000E+0	39.000000	1.050000E-3	+9.00897755E-03
8.579355E+0	39.000000E+0	39.000000	1.060000E-3	+9.09411589E-03
8.581406E+0	39.000000E+0	39.000000	1.070000E-3	+9.18210460E-03
8.580682E+0	39.000000E+0	39.000000	1.080000E-3	+9.26713703E-03
8.582001E+0	39.000000E+0	39.000000	1.090000E-3	+9.35438107E-03
8.582836E+0	39.000000E+0	39.000000	1.100000E-3	+9.44111993E-03
8.582556E+0	39.000000E+0	39.000000	1.110000E-3	+9.52663672E-03
8.583412E+0	39.000000E+0	39.000000	1.120000E-3	+9.61342156E-03
8.583313E+0	39.000000E+0	39.000000	1.130000E-3	+9.69914360E-03
8.583764E+0	39.000000E+0	39.000000	1.140000E-3	+9.78549046E-03
8.584244E+0	39.000000E+0	39.000000	1.150000E-3	+9.87188047E-03
8.584511E+0	39.000000E+0	39.000000	1.160000E-3	+9.95803263E-03
8.582761E+0	39.000000E+0	39.000000	1.170000E-3	+1.00418304E-02
8.579303E+0	39.000000E+0	39.000000	1.180000E-3	+1.01235770E-02
8.585161E+0	39.000000E+0	39.000000	1.190000E-3	+1.02163416E-02
8.586554E+0	39.000000E+0	39.000000	1.200000E-3	+1.03038652E-02
8.586680E+0	39.000000E+0	39.000000	1.210000E-3	+1.03898822E-02
8.585870E+0	39.000000E+0	39.000000	1.220000E-3	+1.04747611E-02
8.587444E+0	39.000000E+0	39.000000	1.230000E-3	+1.05625565E-02
8.587574E+0	39.000000E+0	39.000000	1.240000E-3	+1.06485920E-02
8.587642E+0	39.000000E+0	39.000000	1.250000E-3	+1.07345525E-02
8.588576E+0	39.000000E+0	39.000000	1.260000E-3	+1.08216052E-02
8.588222E+0	39.000000E+0	39.000000	1.270000E-3	+1.09070422E-02
8.589184E+0	39.000000E+0	39.000000	1.280000E-3	+1.09941554E-02
8.588691E+0	39.000000E+0	39.000000	1.290000E-3	+1.10794110E-02
8.589586E+0	39.000000E+0	39.000000	1.300000E-3	+1.11664613E-02
8.589860E+0	39.000000E+0	39.000000	1.310000E-3	+1.12527160E-02
8.589513E+0	39.000000E+0	39.000000	1.320000E-3	+1.13381572E-02
8.590311E+0	39.000000E+0	39.000000	1.330000E-3	+1.14251130E-02
8.590003E+0	39.000000E+0	39.000000	1.340000E-3	+1.15106045E-02
8.590824E+0	39.000000E+0	39.000000	1.350000E-3	+1.15976129E-02
8.591007E+0	39.000000E+0	39.000000	1.360000E-3	+1.16837698E-02
8.591056E+0	39.000000E+0	39.000000	1.370000E-3	+1.17697472E-02
8.585926E+0	39.000000E+0	39.000000	1.380000E-3	+1.18485772E-02
71.223022E+39	39.000000E+0	39.000000	1.390000E-3	+9.9E37
70.714286E+39	39.000000E+0	39.000000	1.400000E-3	+9.9E37
70.212766E+39	39.000000E+0	39.000000	1.410000E-3	+9.9E37
69.718310E+39	39.000000E+0	39.000000	1.420000E-3	+9.9E37
69.230769E+39	39.000000E+0	39.000000	1.430000E-3	+9.9E37
68.750000E+39	39.000000E+0	39.000000	1.440000E-3	+9.9E37
68.275862E+39	39.000000E+0	39.000000	1.450000E-3	+9.9E37
67.808219E+39	39.000000E+0	39.000000	1.460000E-3	+9.9E37
67.346939E+39	39.000000E+0	39.000000	1.470000E-3	+9.9E37
66.891892E+39	39.000000E+0	39.000000	1.480000E-3	+9.9E37
66.442953E+39	39.000000E+0	39.000000	1.490000E-3	+9.9E37
66.000000E+39	39.000000E+0	39.000000	1.500000E-3	+9.9E37
65.562914E+39	39.000000E+0	39.000000	1.510000E-3	+9.9E37
65.131579E+39	39.000000E+0	39.000000	1.520000E-3	+9.9E37
64.705882E+39	39.000000E+0	39.000000	1.530000E-3	+9.9E37
64.285714E+39	39.000000E+0	39.000000	1.540000E-3	+9.9E37
63.870968E+39	39.000000E+0	39.000000	1.550000E-3	+9.9E37
63.461538E+39	39.000000E+0	39.000000	1.560000E-3	+9.9E37
63.057325E+39	39.000000E+0	39.000000	1.570000E-3	+9.9E37
62.658228E+39	39.000000E+0	39.000000	1.580000E-3	+9.9E37
62.264151E+39	39.000000E+0	39.000000	1.590000E-3	+9.9E37
61.875000E+39	39.000000E+0	39.000000	1.600000E-3	+9.9E37
61.490683E+39	39.000000E+0	39.000000	1.610000E-3	+9.9E37
61.111111E+39	39.000000E+0	39.000000	1.620000E-3	+9.9E37
60.736196E+39	39.000000E+0	39.000000	1.630000E-3	+9.9E37
60.365854E+39	39.000000E+0	39.000000	1.640000E-3	+9.9E37
60.000000E+39	39.000000E+0	39.000000	1.650000E-3	+9.9E37
59.638554E+39	39.000000E+0	39.000000	1.660000E-3	+9.9E37
59.281437E+39	39.000000E+0	39.000000	1.670000E-3	+9.9E37
58.928571E+39	39.000000E+0	39.000000	1.680000E-3	+9.9E37
58.579882E+39	39.000000E+0	39.000000	1.690000E-3	+9.9E37
58.235294E+39	39.000000E+0	39.000000	1.700000E-3	+9.9E37
57.894737E+39	39.000000E+0	39.000000	1.710000E-3	+9.9E37
57.558140E+39	39.000000E+0	39.000000	1.720000E-3	+9.9E37
57.225434E+39	39.000000E+0	39.000000	1.730000E-3	+9.9E37
56.896552E+39	39.000000E+0	39.000000	1.740000E-3	+9.9E37
56.571429E+39	39.000000E+0	39.000000	1.750000E-3	+9.9E37
56.250000E+39	39.000000E+0	39.000000	1.760000E-3	+9.9E37
55.932203E+39	39.000000E+0	39.000000	1.770000E-3	+9.9E37
55.617978E+39	39.000000E+0	39.000000	1.780000E-3	+9.9E37
55.307263E+39	39.000000E+0	39.000000	1.790000E-3	+9.9E37
55.000000E+39	39.000000E+0	39.000000	1.800000E-3	+9.9E37
54.696133E+39	39.000000E+0	39.000000	1.810000E-3	+9.9E37
54.395604E+39	39.000000E+0	39.000000	1.820000E-3	+9.9E37
54.098361E+39	39.000000E+0	39.000000	1.830000E-3	+9.9E37
53.804348E+39	39.000000E+0	39.000000	1.840000E-3	+9.9E37
53.513514E+39	39.000000E+0	39.000000	1.850000E-3	+9.9E37
53.225806E+39	39.000000E+0	39.000000	1.860000E-3	+9.9E37
52.941176E+39	39.000000E+0	39.000000	1.870000E-3	+9.9E37
52.659574E+39	39.000000E+0	39.000000	1.880000E-3	+9.9E37
52.380952E+39	39.000000E+0	39.000000	1.890000E-3	+9.9E37
52.105263E+39	39.000000E+0	39.000000	1.900000E-3	+9.9E37
51.832461E+39	39.000000E+0	39.000000	1.910000E-3	+9.9E37
51.562500E+39	39.000000E+0	39.000000	1.920000E-3	+9.9E37
51.295337E+39	39.000000E+0	39.000000	1.930000E-3	+9.9E37
51.030928E+39	39.000000E+0	39.000000	1.940000E-3	+9.9E37
50.769231E+39	39.000000E+0	39.000000	1.950000E-3	+9.9E37
50.510204E+39	39.000000E+0	39.000000	1.960000E-3	+9.9E37
50.253807E+39	39.000000E+0	39.000000	1.970000E-3	+9.9E37
50.000000E+39	39.000000E+0	39.000000	1.980000E-3	+9.9E37
49.748744E+39	39.000000E+0	39.000000	1.990000E-3	+9.9E37
49.500000E+39	39.000000E+0	39.000000	2.000000E-3	+9.9E37
49.253731E+39	39.000000E+0	39.000000	2.010000E-3	+9.9E37
49.009901E+39	39.000000E+0	39.000000	2.020000E-3	+9.9E37
48.768473E+39	39.000000E+0	39.000000	2.030000E-3	+9.9E37
48.529412E+39	39.000000E+0	39.000000	2.040000E-3	+9.9E37
48.292683E+39	39.000000E+0	39.000000	2.050000E-3	+9.9E37
48.058252E+39	39.000000E+0	39.000000	2.060000E-3	+9.9E37
47.826087E+39	39.000000E+0	39.000000	2.070000E-3	+9.9E37
47.596154E+39	39.000000E+0	39.000000	2.080000E-3	+9.9E37
47.368421E+39	39.000000E+0	39.000000	2.090000E-3	+9.9E37
47.142857E+39	39.000000E+0	39.000000	2.100000E-3	+9.9E37
46.919431E+39	39.000000E+0	39.000000	2.110000E-3	+9.9E37
46.698113E+39	39.000000E+0	39.000000	2.120000E-3	+9.9E37
46.478873E+39	39.000000E+0	39.000000	2.130000E-3	+9.9E37
46.261682E+39	39.000000E+0	39.000000	2.140000E-3	+9.9E37
46.046512E+39	39.000000E+0	39.000000	2.150000E-3	+9.9E37
45.833333E+39	39.000000E+0	39.000000	2.160000E-3	+9.9E37
45.622120E+39	39.000000E+0	39.000000	2.170000E-3	+9.9E37
45.412844E+39	39.000000E+0	39.000000	2.180000E-3	+9.9E37
45.205479E+39	39.000000E+0	39.000000	2.190000E-3	+9.9E37
45.000000E+39	39.000000E+0	39.000000	2.200000E-3	+9.9E37
44.796380E+39	39.000000E+0	39.000000	2.210000E-3	+9.9E37
44.594595E+39	39.000000E+0	39.000000	2.220000E-3	+9.9E37
44.394619E+39	39.000000E+0	39.000000	2.230000E-3	+9.9E37
44.196429E+39	39.000000E+0	39.000000	2.240000E-3	+9.9E37
44.000000E+39	39.000000E+0	39.000000	2.250000E-3	+9.9E37
43.805310E+39	39.000000E+0	39.000000	2.260000E-3	+9.9E37
43.612335E+39	39.000000E+0	39.000000	2.270000E-3	+9.9E37
43.421053E+39	39.000000E+0	39.000000	2.280000E-3	+9.9E37
43.231441E+39	39.000000E+0	39.000000	2.290000E-3	+9.9E37
43.043478E+39	39.000000E+0	39.000000	2.300000E-3	+9.9E37
42.857143E+39	39.000000E+0	39.000000	2.310000E-3	+9.9E37
42.672414E+39	39.000000E+0	39.000000	2.320000E-3	+9.9E37
42.489270E+39	39.000000E+0	39.000000	2.330000E-3	+9.9E37
42.307692E+39	39.000000E+0	39.000000	2.340000E-3	+9.9E37
42.127660E+39	39.000000E+0	39.000000	2.350000E-3	+9.9E37
41.949153E+39	39.000000E+0	39.000000	2.360000E-3	+9.9E37
41.772152E+39	39.000000E+0	39.000000	2.370000E-3	+9.9E37
41.596639E+39	39.000000E+0	39.000000	2.380000E-3	+9.9E37
41.422594E+39	39.000000E+0	39.000000	2.390000E-3	+9.9E37
41.250000E+39	39.000000E+0	39.000000	2.400000E-3	+9.9E37
41.078838E+39	39.000000E+0	39.000000	2.410000E-3	+9.9E37
40.909091E+39	39.000000E+0	39.000000	2.420000E-3	+9.9E37
40.740741E+39	39.000000E+0	39.000000	2.430000E-3	+9.9E37
40.573770E+39	39.000000E+0	39.000000	2.440000E-3	+9.9E37
40.408163E+39	39.000000E+0	39.000000	2.450000E-3	+9.9E37
40.243902E+39	39.000000E+0	39.000000	2.460000E-3	+9.9E37
40.080972E+39	39.000000E+0	39.000000	2.470000E-3	+9.9E37
39.919355E+39	39.000000E+0	39.000000	2.480000E-3	+9.9E37
39.759036E+39	39.000000E+0	39.000000	2.490000E-3	+9.9E37
39.600000E+39	39.000000E+0	39.000000	2.500000E-3	+9.9E37
39.442231E+39	39.000000E+0	39.000000	2.510000E-3	+9.9E37
39.285714E+39	39.000000E+0	39.000000	2.520000E-3	+9.9E37
39.130435E+39	39.000000E+0	39.000000	2.530000E-3	+9.9E37
38.976378E+39	39.000000E+0	39.000000	2.540000E-3	+9.9E37
38.823529E+39	39.000000E+0	39.000000	2.550000E-3	+9.9E37
38.671875E+39	39.000000E+0	39.000000	2.560000E-3	+9.9E37
38.521401E+39	39.000000E+0	39.000000	2.570000E-3	+9.9E37
38.372093E+39	39.000000E+0	39.000000	2.580000E-3	+9.9E37
38.223938E+39	39.000000E+0	39.000000	2.590000E-3	+9.9E37
38.076923E+39	39.000000E+0	39.000000	2.600000E-3	+9.9E37
37.931034E+39	39.000000E+0	39.000000	2.610000E-3	+9.9E37
37.786260E+39	39.000000E+0	39.000000	2.620000E-3	+9.9E37
37.642586E+39	39.000000E+0	39.000000	2.630000E-3	+9.9E37
37.500000E+39	39.000000E+0	39.000000	2.640000E-3	+9.9E37
37.358491E+39	39.000000E+0	39.000000	2.650000E-3	+9.9E37
37.218045E+39	39.000000E+0	39.000000	2.660000E-3	+9.9E37
37.078652E+39	39.000000E+0	39.000000	2.670000E-3	+9.9E37
36.940299E+39	39.000000E+0	39.000000	2.680000E-3	+9.9E37
36.802974E+39	39.000000E+0	39.000000	2.690000E-3	+9.9E37
36.666667E+39	39.000000E+0	39.000000	2.700000E-3	+9.9E37
36.531365E+39	39.000000E+0	39.000000	2.710000E-3	+9.9E37
36.397059E+39	39.000000E+0	39.000000	2.720000E-3	+9.9E37
36.263736E+39	39.000000E+0	39.000000	2.730000E-3	+9.9E37
36.131387E+39	39.000000E+0	39.000000	2.740000E-3	+9.9E37
36.000000E+39	39.000000E+0	39.000000	2.750000E-3	+9.9E37
35.869565E+39	39.000000E+0	39.000000	2.760000E-3	+9.9E37
35.740072E+39	39.000000E+0	39.000000	2.770000E-3	+9.9E37
35.611511E+39	39.000000E+0	39.000000	2.780000E-3	+9.9E37
35.483871E+39	39.000000E+0	39.000000	2.790000E-3	+9.9E37
35.357143E+39	39.000000E+0	39.000000	2.800000E-3	+9.9E37
35.231317E+39	39.000000E+0	39.000000	2.810000E-3	+9.9E37
35.106383E+39	39.000000E+0	39.000000	2.820000E-3	+9.9E37
34.982332E+39	39.000000E+0	39.000000	2.830000E-3	+9.9E37
34.859155E+39	39.000000E+0	39.000000	2.840000E-3	+9.9E37
34.736842E+39	39.000000E+0	39.000000	2.850000E-3	+9.9E37
34.615385E+39	39.000000E+0	39.000000	2.860000E-3	+9.9E37
34.494774E+39	39.000000E+0	39.000000	2.870000E-3	+9.9E37
34.375000E+39	39.000000E+0	39.000000	2.880000E-3	+9.9E37
34.256055E+39	39.000000E+0	39.000000	2.890000E-3	+9.9E37
34.137931E+39	39.000000E+0	39.000000	2.900000E-3	+9.9E37
34.020619E+39	39.000000E+0	39.000000	2.910000E-3	+9.9E37
33.904110E+39	39.000000E+0	39.000000	2.920000E-3	+9.9E37
33.788396E+39	39.000000E+0	39.000000	2.930000E-3	+9.9E37
33.673469E+39	39.000000E+0	39.000000	2.940000E-3	+9.9E37
33.559322E+39	39.000000E+0	39.000000	2.950000E-3	+9.9E37
33.445946E+39	39.000000E+0	39.000000	2.960000E-3	+9.9E37
33.333333E+39	39.000000E+0	39.000000	2.970000E-3	+9.9E37
33.221477E+39	39.000000E+0	39.000000	2.980000E-3	+9.9E37
33.110368E+39	39.000000E+0	39.000000	2.990000E-3	+9.9E37
33.000000E+39	39.000000E+0	39.000000	3.000000E-3	+9.9E37
32.890365E+39	39.000000E+0	39.000000	3.010000E-3	+9.9E37
32.781457E+39	39.000000E+0	39.000000	3.020000E-3	+9.9E37
32.673267E+39	39.000000E+0	39.000000	3.030000E-3	+9.9E37
32.565789E+39	39.000000E+0	39.000000	3.040000E-3	+9.9E37
32.459016E+39	39.000000E+0	39.000000	3.050000E-3	+9.9E37
32.352941E+39	39.000000E+0	39.000000	3.060000E-3	+9.9E37
32.247557E+39	39.000000E+0	39.000000	3.070000E-3	+9.9E37
32.142857E+39	39.000000E+0	39.000000	3.080000E-3	+9.9E37
32.038835E+39	39.000000E+0	39.000000	3.090000E-3	+9.9E37
31.935484E+39	39.000000E+0	39.000000	3.100000E-3	+9.9E37
31.832797E+39	39.000000E+0	39.000000	3.110000E-3	+9.9E37
31.730769E+39	39.000000E+0	39.000000	3.120000E-3	+9.9E37
31.629393E+39	39.000000E+0	39.000000	3.130000E-3	+9.9E37
31.528662E+39	39.000000E+0	39.000000	3.140000E-3	+9.9E37
31.428571E+39	39.000000E+0	39.000000	3.150000E-3	+9.9E37
31.329114E+39	39.000000E+0	39.000000	3.160000E-3	+9.9E37
31.230284E+39	39.000000E+0	39.000000	3.170000E-3	+9.9E37
31.132075E+39	39.000000E+0	39.000000	3.180000E-3	+9.9E37
31.034483E+39	39.000000E+0	39.000000	3.190000E-3	+9.9E37
30.937500E+39	39.000000E+0	39.000000	3.200000E-3	+9.9E37
30.841121E+39	39.000000E+0	39.000000	3.210000E-3	+9.9E37
30.745342E+39	39.000000E+0	39.000000	3.220000E-3	+9.9E37
30.650155E+39	39.000000E+0	39.000000	3.230000E-3	+9.9E37
30.555556E+39	39.000000E+0	39.000000	3.240000E-3	+9.9E37
30.461538E+39	39.000000E+0	39.000000	3.250000E-3	+9.9E37
30.368098E+39	39.000000E+0	39.000000	3.260000E-3	+9.9E37
30.275229E+39	39.000000E+0	39.000000	3.270000E-3	+9.9E37
30.182927E+39	39.000000E+0	39.000000	3.280000E-3	+9.9E37
30.091185E+39	39.000000E+0	39.000000	3.290000E-3	+9.9E37
30.000000E+39	39.000000E+0	39.000000	3.300000E-3	+9.9E37
29.909366E+39	39.000000E+0	39.000000	3.310000E-3	+9.9E37
29.819277E+39	39.000000E+0	39.000000	3.320000E-3	+9.9E37
29.729730E+39	39.000000E+0	39.000000	3.330000E-3	+9.9E37
29.640719E+39	39.000000E+0	39.000000	3.340000E-3	+9.9E37
29.552239E+39	39.000000E+0	39.000000	3.350000E-3	+9.9E37
29.464286E+39	39.000000E+0	39.000000	3.360000E-3	+9.9E37
29.376855E+39	39.000000E+0	39.000000	3.370000E-3	+9.9E37
29.289941E+39	39.000000E+0	39.000000	3.380000E-3	+9.9E37
29.203540E+39	39.000000E+0	39.000000	3.390000E-3	+9.9E37
29.117647E+39	39.000000E+0	39.000000	3.400000E-3	+9.9E37
29.032258E+39	39.000000E+0	39.000000	3.410000E-3	+9.9E37
28.947368E+39	39.000000E+0	39.000000	3.420000E-3	+9.9E37
28.862974E+39	39.000000E+0	39.000000	3.430000E-3	+9.9E37
28.779070E+39	39.000000E+0	39.000000	3.440000E-3	+9.9E37
28.695652E+39	39.000000E+0	39.000000	3.450000E-3	+9.9E37
28.612717E+39	39.000000E+0	39.000000	3.460000E-3	+9.9E37
28.530259E+39	39.000000E+0	39.000000	3.470000E-3	+9.9E37
28.448276E+39	39.000000E+0	39.000000	3.480000E-3	+9.9E37
28.366762E+39	39.000000E+0	39.000000	3.490000E-3	+9.9E37
28.285714E+39	39.000000E+0	39.000000	3.500000E-3	+9.9E37
28.205128E+39	39.000000E+0	39.000000	3.510000E-3	+9.9E37
28.125000E+39	39.000000E+0	39.000000	3.520000E-3	+9.9E37
28.045326E+39	39.000000E+0	39.000000	3.530000E-3	+9.9E37
27.966102E+39	39.000000E+0	39.000000	3.540000E-3	+9.9E37
27.887324E+39	39.000000E+0	39.000000	3.550000E-3	+9.9E37
27.808989E+39	39.000000E+0	39.000000	3.560000E-3	+9.9E37
27.731092E+39	39.000000E+0	39.000000	3.570000E-3	+9.9E37
27.653631E+39	39.000000E+0	39.000000	3.580000E-3	+9.9E37
27.576602E+39	39.000000E+0	39.000000	3.590000E-3	+9.9E37
27.500000E+39	39.000000E+0	39.000000	3.600000E-3	+9.9E37
27.423823E+39	39.000000E+0	39.000000	3.610000E-3	+9.9E37
27.348066E+39	39.000000E+0	39.000000	3.620000E-3	+9.9E37
27.272727E+39	39.000000E+0	39.000000	3.630000E-3	+9.9E37
27.197802E+39	39.000000E+0	39.000000	3.640000E-3	+9.9E37
27.123288E+39	39.000000E+0	39.000000	3.650000E-3	+9.9E37
27.049180E+39	39.000000E+0	39.000000	3.660000E-3	+9.9E37
26.975477E+39	39.000000E+0	39.000000	3.670000E-3	+9.9E37
26.902174E+39	39.000000E+0	39.000000	3.680000E-3	+9.9E37
26.829268E+39	39.000000E+0	39.000000	3.690000E-3	+9.9E37
26.756757E+39	39.000000E+0	39.000000	3.700000E-3	+9.9E37
26.684636E+39	39.000000E+0	39.000000	3.710000E-3	+9.9E37
26.612903E+39	39.000000E+0	39.000000	3.720000E-3	+9.9E37
26.541555E+39	39.000000E+0	39.000000	3.730000E-3	+9.9E37
26.470588E+39	39.000000E+0	39.000000	3.740000E-3	+9.9E37
26.400000E+39	39.000000E+0	39.000000	3.750000E-3	+9.9E37
26.329787E+39	39.000000E+0	39.000000	3.760000E-3	+9.9E37
26.259947E+39	39.000000E+0	39.000000	3.770000E-3	+9.9E37
26.190476E+39	39.000000E+0	39.000000	3.780000E-3	+9.9E37
26.121372E+39	39.000000E+0	39.000000	3.790000E-3	+9.9E37
26.052632E+39	39.000000E+0	39.000000	3.800000E-3	+9.9E37
25.984252E+39	39.000000E+0	39.000000	3.810000E-3	+9.9E37
25.916230E+39	39.000000E+0	39.000000	3.820000E-3	+9.9E37
25.848564E+39	39.000000E+0	39.000000	3.830000E-3	+9.9E37
25.781250E+39	39.000000E+0	39.000000	3.840000E-3	+9.9E37
25.714286E+39	39.000000E+0	39.000000	3.850000E-3	+9.9E37
25.647668E+39	39.000000E+0	39.000000	3.860000E-3	+9.9E37
25.581395E+39	39.000000E+0	39.000000	3.870000E-3	+9.9E37
25.515464E+39	39.000000E+0	39.000000	3.880000E-3	+9.9E37
25.449871E+39	39.000000E+0	39.000000	3.890000E-3	+9.9E37
